5. adjusted close,6. volume,Returns,volatility,SMA,Real Upper Band,Real Middle Band,Real Lower Band,ATR
18.03,2038100.0,0.9863238512035011,0.8978834238681337,18.768214285714286,20.4987,18.7682,17.0378,1.343
19.5,4761900.0,1.08153078202995,0.9188929674963808,18.812857142857144,20.5838,18.8129,17.0419,1.3657
19.28,3554600.0,0.9887179487179488,0.8430387213611871,18.747857142857146,20.3726,18.7479,17.1231,1.3306
20.655,3028300.0,1.071317427385892,0.9693563770431927,18.830357142857142,20.6985,18.8304,16.9622,1.3492
20.69,4291900.0,1.0016945049624788,1.0742948108686734,18.908571428571427,20.979,18.9086,16.8381,1.3532
21.03,3906800.0,1.0164330594490092,1.2085237566261111,19.017857142857142,21.347,19.0179,16.6887,1.3236
21.25,3186800.0,1.0104612458392772,1.3468520481331483,19.18285714285714,21.7786,19.1829,16.5871,1.2805
22.75,7466700.0,1.0705882352941176,1.5294542228455987,19.575714285714287,22.5234,19.5757,16.6281,1.3208
21.625,4372600.0,0.9505494505494505,1.622934909286332,19.691785714285714,22.8196,19.6918,16.564,1.3469
21.75,4336900.0,1.0057803468208093,1.6710742498021036,19.923928571428572,23.1445,19.9239,16.7034,1.3353
21.875,3789900.0,1.0057471264367817,1.6908574455284262,20.16714285714286,23.4258,20.1671,16.9084,1.3046
21.5,2721300.0,0.9828571428571429,1.554360094121634,20.443928571428575,23.4396,20.4439,17.4483,1.2849
21.5,3225500.0,1.0,1.4053731759700967,20.693928571428575,23.4024,20.6939,17.9854,1.3228
20.905,2711300.0,0.9723255813953489,1.2216404931507092,20.881428571428568,23.2358,20.8814,18.527,1.3487
20.53,1465200.0,0.9820617077254246,0.9176768326762873,21.060000000000002,22.8286,21.06,19.2914,1.2838
21.28,2045700.0,1.0365319045299561,0.8007777812508715,21.187142857142856,22.7304,21.1871,19.6438,1.2724
20.25,5455700.0,0.9515977443609022,0.6510359453961175,21.256428571428568,22.5111,21.2564,20.0017,1.2998
18.875,4423500.0,0.9320987654320988,0.9026965099140483,21.129285714285714,22.869,21.1293,19.3896,1.3094
19.75,4151600.0,1.0463576158940397,0.9703106447178458,21.062142857142856,22.9322,21.0621,19.1921,1.3052
20.25,3276100.0,1.0253164556962024,0.9943927961158242,21.006428571428568,22.9229,21.0064,19.09,1.2791
19.625,2270300.0,0.9691358024691358,1.0566646806119533,20.89035714285714,22.9268,20.8904,18.8539,1.2592
20.75,3456500.0,1.0573248407643312,0.9110744924369488,20.7475,22.5034,20.7475,18.9916,1.2674
23.75,11229200.0,1.144578313253012,1.199781802506767,20.899285714285714,23.2116,20.8993,18.587,1.4448
27.5,12862000.0,1.1578947368421053,2.133925598876042,21.31,25.4226,21.31,17.1974,1.7523
26.75,6733000.0,0.9727272727272728,2.583589190331083,21.658214285714283,26.6374,21.6582,16.679,1.895
29.065,6706000.0,1.0865420560747665,3.2524756420606478,22.198571428571427,28.4669,22.1986,15.9302,2.0989
26.0,8425000.0,0.8945467056597282,3.3972636047266076,22.52,29.0674,22.52,15.9726,2.2393
25.75,3867900.0,0.9903846153846154,3.4661679009509108,22.866071428571427,29.5462,22.8661,16.1859,2.258
24.0,2968100.0,0.9320388349514563,3.409879976779825,23.11392857142857,29.6856,23.1139,16.5422,2.302
24.625,4188100.0,1.0260416666666667,3.388617663639511,23.352857142857143,29.8836,23.3529,16.8221,2.2426
24.595,3210500.0,0.9987817258883248,3.2798004202547633,23.663214285714286,29.9842,23.6632,17.3422,2.2142
25.0,2640100.0,1.0164667615368979,2.987441571454941,24.100714285714286,29.8583,24.1007,18.3432,2.1475
26.875,3684600.0,1.075,2.7896005119879694,24.60964285714286,29.9859,24.6096,19.2334,2.1416
27.405,4724000.0,1.0197209302325583,2.576747246748582,25.120714285714286,30.0867,25.1207,20.1547,2.1
28.75,4788600.0,1.0490786352855317,2.207268369239721,25.7725,30.0265,25.7725,21.5185,2.0954
27.69,2839900.0,0.9631304347826087,1.717499980005445,26.268214285714286,29.5783,26.2682,22.9582,2.1421
27.0,3305000.0,0.9750812567713976,1.5637018015516406,26.500357142857144,29.514,26.5004,23.4867,2.1209
27.095,2226700.0,1.0035185185185185,1.547447561645944,26.47142857142857,29.4537,26.4714,23.4891,2.0455
27.565,2664700.0,1.0173463738697177,1.5738383558452542,26.529642857142857,29.5628,26.5296,23.4965,2.0201
27.375,3826700.0,0.9931072011608923,1.4218936162891997,26.40892857142857,29.1493,26.4089,23.6686,2.0319
30.0,7821900.0,1.095890410958904,1.706748442873984,26.69464285714286,29.984,26.6946,23.4053,2.1457
29.5,5108600.0,0.9833333333333333,1.8364281279785473,26.962500000000002,30.5018,26.9625,23.4232,2.131
30.44,4737500.0,1.031864406779661,1.8438314519166195,27.422500000000003,30.976,27.4225,23.869,2.1173
30.565,8841500.0,1.0041064388961893,1.833981175080453,27.846785714285716,31.3813,27.8468,24.3122,2.4483
34.19,10738000.0,1.1185997055455585,2.2670140597827744,28.532142857142855,32.9012,28.5321,24.163,2.5566
35.5,9104000.0,1.0383152968704301,2.7034392015511552,29.282142857142855,34.4923,29.2821,24.0719,2.7847
37.75,7609400.0,1.0633802816901408,3.4247325434996427,30.05892857142857,36.6592,30.0589,23.4586,2.7822
37.125,8249900.0,0.9834437086092715,3.8090164322720805,30.753214285714286,38.0941,30.7532,23.4123,2.8313
35.315,8511100.0,0.9512457912457912,3.945107834289942,31.22214285714286,38.8253,31.2221,23.6189,2.8859
38.0,5806800.0,1.0760300155741187,4.189741330629192,31.958571428571425,40.0332,31.9586,23.8839,3.1887
35.5,15012700.0,0.9342105263157895,4.028692218203204,32.565714285714286,40.33,32.5657,24.8014,3.2198
33.0,7183200.0,0.9295774647887324,3.708243804738934,32.9875,40.1342,32.9875,25.8408,3.2488
36.315,6547900.0,1.1004545454545454,3.4525791641344687,33.6125,40.2665,33.6125,26.9585,3.3314
39.5,8269100.0,1.0877048051769242,3.2842171696741547,34.47857142857143,40.8081,34.4786,28.1491,3.3702
37.625,4952100.0,0.9525316455696202,3.1121175125769307,35.02321428571428,41.021,35.0232,29.0254,3.2923
39.125,3754800.0,1.0398671096345515,2.8502380852934492,35.71071428571428,41.2038,35.7107,30.2176,3.1979
40.5,6330000.0,1.035143769968051,2.6823947804605313,36.42928571428571,41.5989,36.4293,31.2596,3.1637
43.75,6359000.0,1.0802469135802468,2.7779863892972987,37.37107142857143,42.7249,37.3711,32.0172,3.1878
41.125,7011100.0,0.94,2.7854176793349725,37.86642857142857,43.2346,37.8664,32.4982,3.1608
42.625,7096700.0,1.0364741641337385,2.964911118323892,38.37535714285714,44.0895,38.3754,32.6612,3.185
43.75,7944000.0,1.0263929618768328,3.2840331550909267,38.80392857142857,45.1331,38.8039,32.4748,3.2164
44.19,6055900.0,1.0100571428571428,3.5391113772611837,39.30857142857143,46.1293,39.3086,32.4878,3.1674
44.75,6140800.0,1.012672550350758,3.617596285465753,39.9825,46.9545,39.9825,33.0105,3.1044
43.875,4798800.0,0.9804469273743017,3.7095187922869335,40.402142857142856,47.5513,40.4021,33.253,3.1126
45.0,3948800.0,1.0256410256410255,3.611410792486529,41.080714285714286,48.0408,41.0807,34.1206,3.0735
46.0,3957500.0,1.0222222222222221,2.9920374182299625,42.00928571428572,47.7757,42.0093,36.2429,2.9568
44.375,3280800.0,0.9646739130434783,2.5557055325743407,42.585,47.5105,42.585,37.6595,2.8817
41.75,4746400.0,0.9408450704225352,2.4135768677843323,42.74571428571429,47.3973,42.7457,38.0942,2.9659
39.97,6931600.0,0.9573652694610778,2.0906325939431536,42.91321428571428,46.9424,42.9132,38.884,2.9862
43.875,5158400.0,1.097698273705279,1.792774761690435,43.2525,46.7076,43.2525,39.7974,3.0675
42.845,3729700.0,0.9765242165242165,1.616728653318761,43.42,46.5358,43.42,40.3042,3.0359
42.75,2802600.0,0.9977827050997783,1.6231053197871153,43.348571428571425,46.4767,43.3486,40.2204,2.9241
44.25,4050200.0,1.0350877192982457,1.5043240331470003,43.57178571428572,46.471,43.5718,40.6726,2.8602
42.5,4652700.0,0.96045197740113,1.510733029265808,43.56285714285714,46.4744,43.5629,40.6513,2.8055
43.25,2700200.0,1.0176470588235293,1.5118782438332072,43.527142857142856,46.4409,43.5271,40.6134,2.6901
41.905,3253900.0,0.9689017341040462,1.5574661109679204,43.363928571428566,46.3656,43.3639,40.3623,2.6119
40.25,4508300.0,0.9605059062164419,1.7066169301147176,43.0425,46.3316,43.0425,39.7534,2.6596
37.75,6058700.0,0.937888198757764,2.192659958203279,42.605,46.8308,42.605,38.3792,2.6729
36.345,9589100.0,0.9627814569536424,2.6399560071676382,41.98678571428571,47.0746,41.9868,36.8989,2.772
35.315,10733200.0,0.9716604759939469,2.92013792388403,41.223571428571425,46.8514,41.2236,35.5957,2.909
37.0,4071600.0,1.0477134362169052,2.9726403746002483,40.69678571428572,46.4258,40.6968,34.9678,2.9112
43.0,5229600.0,1.162162162162162,3.025018867437336,40.786071428571425,46.616,40.7861,34.9561,3.1318
40.815,3922100.0,0.9491860465116279,3.015899807412684,40.846428571428575,46.6588,40.8464,35.034,3.0777
42.0,3808000.0,1.0290334435869166,2.9108660817966285,40.7125,46.3225,40.7125,35.1025,3.0633
45.065,4054000.0,1.0729761904761905,3.0908737740020054,40.87107142857143,46.828,40.8711,34.9142,3.0902
45.565,7330900.0,1.0110950848773994,3.3065446258348885,41.07214285714286,47.4447,41.0721,34.6996,3.1327
45.125,4521800.0,0.9903434653791288,3.3787147444222105,41.13464285714286,47.6463,41.1346,34.623,3.1032
43.5,4611400.0,0.96398891966759,3.4201164951883674,41.20607142857143,47.7975,41.2061,34.6147,3.0422
43.565,4244100.0,1.001494252873563,3.435598385105058,41.228571428571435,47.8498,41.2286,34.6073,2.9767
44.375,2784900.0,1.0185929071502353,3.534990479804425,41.40500000000001,48.2178,41.405,34.5922,2.8487
42.75,3321100.0,0.9633802816901409,3.5353013300857015,41.58357142857143,48.397,41.5836,34.7702,2.8149
44.0,3132100.0,1.0292397660818713,3.406230716247498,42.03000000000001,48.5947,42.03,35.4653,2.7835
41.875,3533800.0,0.9517045454545454,2.99167755872602,42.425000000000004,48.1907,42.425,36.6593,2.8147
41.44,4875000.0,0.9896119402985074,2.2203635790287133,42.8625,47.1417,42.8625,38.5833,2.7633
41.25,2720700.0,0.995415057915058,1.5449983552038828,43.16607142857142,46.1437,43.1661,40.1885,2.6998
45.905,3826500.0,1.112848484848485,1.70750878877286,43.373571428571424,46.6644,43.3736,40.0828,2.9088
45.625,3574600.0,0.9939004465744472,1.6354882995675282,43.71714285714285,46.8691,43.7171,40.5652,2.8371
47.5,3649100.0,1.0410958904109588,1.8391762370065443,44.11,47.6545,44.11,40.5655,2.8644
45.625,3373600.0,0.9605263157894737,1.8674169737491613,44.14999999999999,47.749,44.15,40.551,2.8027
43.815,2780700.0,0.9603287671232876,1.823467744541958,44.025,47.5393,44.025,40.5107,2.7878
43.625,3016800.0,0.9956635855300696,1.7977493560708249,43.917857142857144,47.3826,43.9179,40.4531,2.7362
42.125,3405000.0,0.9656160458452722,1.8588545524739326,43.81964285714286,47.4021,43.8196,40.2372,2.7104
40.345,4462700.0,0.9577448071216617,2.0789628185947,43.589642857142856,47.5963,43.5896,39.583,2.7064
38.125,5959300.0,0.9449745941256662,2.5213317658782404,43.143214285714286,48.0024,43.1432,38.284,2.7185
38.625,5208400.0,1.0131147540983607,2.796793788341536,42.848571428571425,48.2387,42.8486,37.4585,2.685
42.125,1965000.0,1.0906148867313916,2.7822704233757567,42.714642857142856,48.0768,42.7146,37.3525,2.8147
37.625,8921600.0,0.8931750741839762,3.0951905487332003,42.411071428571425,48.3763,42.4111,36.4459,3.0333
38.75,5493700.0,1.0299003322259137,3.2402072456103466,42.21892857142858,48.4636,42.2189,35.9742,2.9909
41.0,4503500.0,1.0580645161290323,3.2466403810302977,42.20107142857143,48.4582,42.2011,35.944,2.9894
42.5,5099900.0,1.0365853658536586,3.070591094615165,41.95785714285715,47.8756,41.9579,36.0401,2.9769
41.75,3811900.0,0.9823529411764705,2.883555616683294,41.681071428571435,47.2384,41.6811,36.1237,2.9297
42.155,3263500.0,1.0097005988023953,2.3602092941279986,41.299285714285716,45.848,41.2993,36.7506,2.8075
42.75,3065500.0,1.0141145771557347,2.0609932058368767,41.09392857142858,45.066,41.0939,37.1219,2.7031
45.0,2877200.0,1.0526315789473684,2.200924131579121,41.17857142857143,45.4203,41.1786,36.9368,2.6886
45.625,3522200.0,1.0138888888888888,2.425392457197155,41.32142857142857,45.9958,41.3214,36.6471,2.6526
45.5,3364800.0,0.9972602739726028,2.6670927343919715,41.5625,46.7026,41.5625,36.4224,2.6371
45.125,7096100.0,0.9917582417582418,2.801799681641116,41.90392857142857,47.3037,41.9039,36.5042,2.759
43.065,8136500.0,0.9543490304709141,2.5925296579736266,42.256785714285705,47.2532,42.2568,37.2603,2.7895
40.065,4797000.0,0.9303378613723441,2.4626701146127794,42.35964285714285,47.1058,42.3596,37.6135,2.8092
39.0,5282600.0,0.9734181954324224,2.6220407705064614,42.13642857142857,47.1898,42.1364,37.0831,2.8428
39.375,3612700.0,1.0096153846153846,2.4247128526039408,42.26142857142857,46.9345,42.2614,37.5884,2.7315
38.095,4522200.0,0.9674920634920635,2.5027426988174066,42.214642857142856,47.038,42.2146,37.3912,2.715
35.0,8538500.0,0.918755742223389,3.155369769000327,41.786071428571425,47.8673,41.7861,35.7049,2.8136
35.5,6844900.0,1.0142857142857142,3.561953428285524,41.286071428571425,48.1508,41.2861,34.4213,2.8112
36.0,3773000.0,1.0140845070422535,3.8260581564429685,40.87535714285714,48.2491,40.8754,33.5016,2.7621
33.875,4947600.0,0.9409722222222222,4.2315105406986975,40.283928571428575,48.4391,40.2839,32.1288,2.7727
31.25,10000100.0,0.922509225092251,4.794690873969173,39.4625,48.7031,39.4625,30.2219,2.865
32.75,10119200.0,1.048,4.824080522194413,38.5875,47.8847,38.5875,29.2903,2.935
31.375,6552000.0,0.9580152671755725,4.727351455700578,37.56964285714286,46.6804,37.5696,28.4589,2.9332
32.5,7568000.0,1.0358565737051793,4.307965421336226,36.64107142857143,44.9436,36.6411,28.3386,2.938
30.625,6430500.0,0.9423076923076923,3.8276280384983696,35.60535714285714,42.9821,35.6054,28.2286,2.9535
30.875,5569200.0,1.0081632653061225,3.3578332438354526,34.73464285714285,41.206,34.7346,28.2633,2.89
28.5,7292100.0,0.9230769230769231,3.3681782502229014,33.90857142857143,40.3999,33.9086,27.4173,2.8711
28.875,7439100.0,1.013157894736842,3.276627877445436,33.18535714285714,39.5002,33.1854,26.8705,2.8267
31.5,6098100.0,1.0909090909090908,2.768932531254086,32.62285714285714,37.9593,32.6229,27.2864,2.8391
31.875,6177000.0,1.0119047619047619,2.279040307952998,32.17857142857143,36.5708,32.1786,27.7863,2.7345
32.625,5778000.0,1.0235294117647058,2.1368247278572428,32.00892857142857,36.1271,32.0089,27.8907,2.6285
34.065,6556900.0,1.0441379310344827,1.9855443242939752,31.90642857142857,35.7331,31.9064,28.0798,2.6372
35.125,6664000.0,1.0311169822398356,1.8563448147982426,31.84392857142857,35.4216,31.8439,28.2663,2.5513
34.095,5591900.0,0.9706761565836298,1.8756911180494034,31.85964285714286,35.4746,31.8596,28.2447,2.5566
34.44,5475900.0,1.0101187857457106,1.9864258103437349,32.0875,35.9158,32.0875,28.2592,2.5168
34.75,4834100.0,1.009001161440186,2.1060503174331364,32.230357142857144,36.2892,32.2304,28.1715,2.4528
34.94,7984200.0,1.0054676258992805,2.207740752617713,32.485,36.7399,32.485,28.2301,2.4111
34.5,3829400.0,0.9874069834001146,2.2725423870851573,32.627857142857145,37.0076,32.6279,28.2481,2.3418
34.5,4558900.0,1.0,2.2456586016010713,32.90464285714286,37.2326,32.9046,28.5767,2.2774
34.75,5512500.0,1.0072463768115942,2.2148471284035938,33.181428571428576,37.45,33.1814,28.9129,2.2397
35.0,3804000.0,1.0071942446043165,1.8005489089792162,33.645714285714284,37.1158,33.6457,30.1756,2.174
37.25,8755600.0,1.0642857142857143,1.4509097657509784,34.243928571428576,37.0402,34.2439,31.4477,2.2508
37.5,5270600.0,1.0067114093959733,1.4641415836328855,34.6725,37.4943,34.6725,31.8507,2.2058
34.75,9198100.0,0.9266666666666666,1.2234200396456416,34.877857142857145,37.2357,34.8779,32.52,2.2804
32.0,9135200.0,0.920863309352518,1.319575408319549,34.833214285714284,37.3764,34.8332,32.2901,2.3139
33.0,8354600.0,1.03125,1.3957665584596253,34.75714285714286,37.4471,34.7571,32.0672,2.3186
31.88,5504000.0,0.9660606060606061,1.5863994844224294,34.525357142857146,37.5827,34.5254,31.468,2.2559
32.25,4414200.0,1.0116060225846926,1.6976345857731285,34.39357142857143,37.6653,34.3936,31.1218,2.2419
30.5,5455600.0,0.9457364341085271,1.9906403243928303,34.11214285714286,37.9486,34.1121,30.2757,2.2468
29.0,13190900.0,0.9508196721311475,2.399999542124469,33.70142857142857,38.3268,33.7014,29.076,2.2606
28.38,8138000.0,0.9786206896551723,2.7538739945796,33.23285714285714,38.5403,33.2329,27.9255,2.2598
27.75,7637200.0,0.977801268498943,3.085839779194138,32.75071428571429,38.6979,32.7507,26.8035,2.1962
26.5,6981900.0,0.954954954954955,3.455556204335043,32.17928571428571,38.839,32.1793,25.5196,2.3251
30.38,10605700.0,1.1464150943396225,3.402443530467725,31.867142857142856,38.4245,31.8671,25.3098,2.4626
29.69,9542100.0,0.9772876892692561,3.321343978598948,31.48785714285714,37.8889,31.4879,25.0868,2.461
23.94,8839800.0,0.8063320983496127,3.447642290411947,30.537142857142857,37.1816,30.5371,23.8927,2.763
26.5,21627000.0,1.1069340016708438,2.9573295051781607,29.75142857142857,35.4509,29.7514,24.0519,2.8557
25.94,12297300.0,0.978867924528302,2.7413168609023617,29.122142857142855,34.4053,29.1221,23.8389,2.786
24.88,8801400.0,0.959136468774094,2.8255063729773577,28.613571428571426,34.059,28.6136,23.1681,2.6941
24.0,6909500.0,0.9646302250803859,2.7741095987601874,27.970714285714283,33.3171,27.9707,22.6243,2.6624
23.63,6539500.0,0.9845833333333333,2.755994465615776,27.381428571428568,32.6929,27.3814,22.0699,2.633
24.0,7743900.0,1.0156580617858655,2.505548239013014,26.792142857142856,31.621,26.7921,21.9633,2.5877
23.25,7766300.0,0.96875,2.4282811720533184,26.274285714285714,30.9542,26.2743,21.5944,2.5593
23.69,8826500.0,1.0189247311827958,2.384084246059028,25.895,30.4897,25.895,21.3003,2.5329
24.5,8668200.0,1.0341916420430561,2.29691491611406,25.61785714285714,30.0446,25.6179,21.1911,2.4863
23.5,5810300.0,0.9591836734693877,2.2741818961337272,25.314285714285713,29.6972,25.3143,20.9314,2.4159
22.0,10701100.0,0.9361702127659575,2.4077900131140613,24.99285714285714,29.6333,24.9929,20.3524,2.4847
22.38,7888500.0,1.0172727272727273,1.9335334619164621,24.42142857142857,28.1478,24.4214,20.695,2.4051
22.75,9923000.0,1.016532618409294,1.246433152798241,23.925714285714285,26.3279,23.9257,21.5235,2.3626
23.5,12706100.0,1.032967032967033,1.2515818562347805,23.89428571428571,26.3064,23.8943,21.4822,2.3724
22.56,20637600.0,0.96,1.0468151594340354,23.61285714285714,25.6303,23.6129,21.5954,2.5065
21.88,13210000.0,0.9698581560283688,0.9053467552554895,23.322857142857142,25.0677,23.3229,21.578,2.4218
20.38,11793100.0,0.9314442413162706,1.0899813487662078,23.00142857142857,25.1021,23.0014,20.9008,2.3831
18.38,14554200.0,0.9018645731108931,1.6064581203089328,22.599999999999998,25.696,22.6,19.504,2.3914
18.13,16311600.0,0.9863982589771491,1.9672019511179555,22.207142857142856,25.9984,22.2071,18.4159,2.457
21.81,11908600.0,1.2029784886927744,1.899580780818731,22.050714285714285,25.7117,22.0507,18.3898,2.558
22.13,12562100.0,1.0146721687299405,1.8685183940785108,21.970714285714287,25.5718,21.9707,18.3696,2.4603
21.88,5701300.0,0.9887031179394488,1.80183605991553,21.841428571428573,25.314,21.8414,18.3688,2.3788
20.19,8452500.0,0.9227605118829982,1.6764963793246954,21.53357142857143,24.7646,21.5336,18.3025,2.3475
19.19,6409500.0,0.9504705299653293,1.6833332970655754,21.225714285714286,24.4699,21.2257,17.9815,2.2734
20.31,6161100.0,1.058363731109953,1.6841329656985242,21.105,24.3507,21.105,17.8593,2.2453
20.44,6773600.0,1.0064007877892664,1.6506344101716173,20.966428571428573,24.1476,20.9664,17.7852,2.1606
20.25,6771000.0,0.9907045009784735,1.5763989077902032,20.787857142857145,23.826,20.7879,17.7497,2.0691
22.63,10439500.0,1.1175308641975308,1.4751569110052443,20.725714285714286,23.5687,20.7257,17.8827,2.122
23.81,10367100.0,1.0521431727794963,1.6249437860095155,20.815,23.9467,20.815,17.6833,2.149
23.75,8088000.0,0.9974800503989921,1.7879074883259005,20.94857142857143,24.3943,20.9486,17.5028,2.1248
23.75,3297500.0,1.0,1.9269244697409853,21.189285714285717,24.9029,21.1893,17.4756,2.0538
24.31,4106100.0,1.023578947368421,1.9136048485730328,21.612857142857145,25.3008,21.6129,17.9249,1.9828
22.56,5533200.0,0.9280131633072809,1.640110053932272,21.92928571428572,25.0902,21.9293,18.7684,1.9704
21.69,3981500.0,0.9614361702127661,1.641094682899341,21.92071428571429,25.0835,21.9207,18.7579,1.9104
21.0,7050800.0,0.9681881051175656,1.6577139031250558,21.84,25.0348,21.84,18.6452,1.8811
20.06,5069800.0,0.9552380952380952,1.7243594128296156,21.71,25.0333,21.71,18.3867,1.8582
21.31,8330100.0,1.0623130608175473,1.6736510067234485,21.789999999999996,25.0155,21.79,18.5645,1.9397
21.75,4856000.0,1.0206475832942281,1.4984064795711196,21.972857142857144,24.8607,21.9729,19.0851,1.8955
21.94,5790600.0,1.008735632183908,1.4205657826569988,22.089285714285715,24.8271,22.0893,19.3515,1.8358
20.56,4651400.0,0.9371011850501366,1.4101728130396334,22.097857142857144,24.8156,22.0979,19.3801,1.8118
20.56,4296900.0,1.0,1.3810586797532642,22.119999999999997,24.7816,22.12,19.4584,1.7767
20.38,5611800.0,0.9912451361867705,1.4465101998397714,21.95928571428571,24.7471,21.9593,19.1715,1.7483
19.94,4077300.0,0.9784102060843965,1.435368773689266,21.68285714285714,24.4492,21.6829,18.9165,1.722
